StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Prolific ID,Age,Gender,NativeLanguage,YearEnglish,Ethnicity,Ethnicity_6_TEXT,BornCountry,YearsUS,MomBorn,DadBorn,EmpoymentStatus,Annual-Income,HighestDegree,Ideology,PoliticalParty,Body-Naked_1,Body-Naked_2,Body-Bowel_1,Body-Bowel_2,Body-Genital_1,Body-Genital_2,Judgment-Sex_1,Judgment-Sex_2,Judgment-Smoke_1,Judgment-Smoke_2,Judgment-Medicine_1,Judgment-Medicine_2,Chaperone-Attitude,ChaperoneExperience,ChaperoneDetail,Chaperone-Preference,Physician-Recall,Physician-Gender,Physician-Previous,Chaperone-Presence,Mispresent,ExaminePrivate,BodilyEmbarrassment,Envy1,Envy2,Envy3,Attention1,Envy4,Envy5,Envy6,Envy7,Envy8,EnviedRecall,EnvyBehavior,EnvyBehavior_4_TEXT,EnvyUnfair,EnvyUnfair_5_TEXT,EnviedResponse,EnviedResponse_6_TEXT,Relationship,Envied-Enjoyment,Envied-PA-Preference,Envied-PA-Enjoyment,Envied-FC-Preference,Envied-FC-Enjoyment,Questions: 1C_1,Questions: 1C_2,Questions: 1C_3,Questions: 1C_4,Questions: 1C_5,Questions: 1A_1,Questions: 1A_2,Questions: 1A_3,Questions: 1A_4,Questions: 1A_5,Questions: 1C+C_1,Questions: 1C+C_2,Questions: 1C+C_3,Questions: 1C+C_4,Questions: 1C+C_5,Questions: 1A+C_1,Questions: 1A+C_2,Questions: 1A+C_3,Questions: 1A+C_4,Questions: 1A+C_5,2A: Q1,2A: Q2,2A: Q3,2A: Q4,2A: Q5,2A: Q6,2A: Q7,2A: Q8,2A: Q9,2A: Q10,2A: Q11,2A: Q12,2A: Q13_1,2A: Q13_2,2A: Q13_3,2A: Q13_4,2A: Q13_5,2B: Q1,2B: Q2,2B: Q3,2B: Q4,2B: Q5,2B: Q6,2B: Q7,2B: Q8,2B: Q9,2B: Q10,2B: Q11,2B: Q12,2B: Q13_1,2B: Q13_2,2B: Q13_3,2B: Q13_4,2B: Q13_5,FreeResponse1,FreeResponse2,1-Prohibited,1-StudentAllow,1-FacultyAllow,1-LibraryAllow,2-Prohibited,2-StudentAllow,2-FacultyAllow,2-LibraryAllow,Feedback,PROLIFIC_PID,FL_2_DO,FL_3_DO,EmbarrassmentScenario(randomization)_DO
5/1/2021 19:12,5/1/2021 19:29,IP Address,100,1003,TRUE,5/1/2021 19:29,R_8ph35XqOI4amTO9,anonymous,EN,Yes,5e28e8730fd86a0a19e084cd,37,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed part time,"Less than $25,000",Some college but no degree,Very liberal,Not sure or no party identification,2,2,1,1,1,1,1,1,2,3,4,4,I prefer no chaperone,No,,Do not care,Yes,Female,No,No,No,No,,Strongly disagree,Neither disagree nor agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Yes,The person behaved coldly towards you.,,"Yes, the other person thought you did something unfair or improper.",,I ignored it.,,1,Dislike,Somewhat prefer Jamie is present,Somewhat like,Strongly prefer the middle door,Strongly Dislike,,,,,,5,5,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,000,000; Daniel P. earns $50,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",5,5,5,5,5,politicians act in the average (or below average) American's best interests.,scientists and other experts are lying about COVID-19.,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,Yes they should avoid it,,,Advertising,CorporateFundraiser,Emb-Instruction|Judgment-Smoke|Body-Naked|Judgment-Sex|Body-Bowel|Judgment-Medicine|Body-Genital
5/1/2021 19:14,5/1/2021 19:29,IP Address,100,932,TRUE,5/1/2021 19:29,R_3hsHaRVBbPBnGiu,anonymous,EN,Yes,60160b7a090d3e79a244fc11,28,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Unemployed,"$50,000-$100,000",High school graduate (high school diploma or equivalent including GED),Liberal,Independent,7,3,7,7,7,3,7,3,3,6,3,5,I prefer no chaperone,Yes,"They asked if I minded one in training observe. While I would rather not have, they were already in the room, and it felt rude to send them away so I just went with it.",Female Doctor,Yes,Female,Yes,No,No,Yes,3,Agree,Agree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,Strongly agree,Agree,Disagree,No,,,,,,,,,No preference,Somewhat like,No preference,Neither like nor dislike,,,,,,7,7,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; Daniel P. earns $50,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",7,5,7,8,7,"that people that don't conform to ""normal"" (like PoC, LGBT+, etc) are not worth the same human decency as everyone else.","that vaccines are harmful. This belief actively harms people, and can even kill them. It is beyond ridiculous to deny life saving science.","Yes, it should be prohibited","No, it should not be allowed","No, it should not be allowed",Yes they should avoid it,Not Sure,Yes,Yes,Yes they should avoid it,,,Advertising,CorporateFundraiser,Emb-Instruction|Judgment-Medicine|Judgment-Smoke|Judgment-Sex|Body-Bowel|Body-Genital|Body-Naked
5/1/2021 19:10,5/1/2021 19:31,IP Address,100,1243,TRUE,5/1/2021 19:31,R_20ZKANTSExBxGEH,anonymous,EN,Yes,5dd35aea9b6104366fef1a90,50,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Retired/disabled,"$100,000-$200,000",High school graduate (high school diploma or equivalent including GED),Conservative,Lean Republican,7,6,4,2,7,6,6,4,4,3,5,3,I prefer to have a chaperone present but only if they are female,Yes,"My first pap smear, the girl was commenting on my legs and saying how nice they were ,the male doctor agreed. Made me sick",Female Doctor,Yes,Female,Yes,No,Yes,No,,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Neither disagree nor agree,Disagree,Strongly disagree,Yes,The person behaved coldly towards you.,,"Yes, the other person thought you have advantages because of lucky.",,I ignored it.,,7,Strongly dislike,No preference,Dislike,No preference,Dislike,,,,,,5,7,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",5,5,7,7,4,"Chosen by any god as the ""favored"" people and that makes you allowed to burn, harm and destroy anyone not like you. Life should be led about how you decide your fate, not someone else telling you how.",Stealing and drug use. You prey on the people who love you most and they feel the pain until they can't stand it anymore as the drug user sucks the life out of them and seals anything not nailed down.,"No, it should not be prohibited","Yes, it should be allowed",Not sure,No they shouldn’t avoid it,No,Yes,Not Sure,No they should't avoid it,,,Advertising,CorporateFundraiser,Emb-Instruction|Body-Bowel|Judgment-Smoke|Judgment-Sex|Body-Naked|Body-Genital|Judgment-Medicine
5/1/2021 19:14,5/1/2021 19:34,IP Address,100,1159,TRUE,5/1/2021 19:34,R_1jm64P7R45vp6xh,anonymous,EN,Yes,5decb2d5dbb3b5380070f110,33,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$50,000-$100,000",Associate degree in college (2-year),Conservative,Lean Republican,1,1,1,1,2,1,1,1,1,1,1,1,I prefer no chaperone,No,,Female Doctor,No,,,,,,,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Somewhat disagree,Disagree,Somewhat agree,Somewhat disagree,Disagree,No,,,,,,,,,Prefer Jamie is somewhere else,Dislike,Strongly prefer the middle door,Dislike,,,,,,,,,,,,,,,,7,7,7,2,3,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",4,3,4,2,3,,,,,,,,,,,,,,,,,,"someone is superior because of their skin color. Racism is such backward thinking ideology. Pretty soon, no one race will dominate society ","we arent damaging the enviornment. If we dont take care of the planet, it will be uninhabitable very soon.","No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Advertising+Counterfactual,CharitableFundraiser,Emb-Instruction|Body-Genital|Body-Bowel|Body-Naked|Judgment-Medicine|Judgment-Smoke|Judgment-Sex
5/1/2021 19:23,5/1/2021 19:34,IP Address,100,664,TRUE,5/1/2021 19:34,R_3sbNoJHVhnC3iWT,anonymous,EN,Yes,6073cb6d8ec8bc4e5d68eba7,22,Male,"100%		English (US)",,Caucasian,,"Micronesia, Federated States of...",20,United States of America,United States of America,Employed full time,"$25,000-$50,000",Bachelor's degree in college (4-year),Liberal,Strong democrat,2,3,1,2,1,2,2,4,1,3,2,5,I slightly prefer no chaperone,Yes,I had to describe my feces to the doctor while a student was shadowing him. It was sort of embarrassing given the subject matter and the severity of the situation.,Do not care,Yes,Male,Yes,No,No,Yes,2,Disagree,Neither disagree nor agree,Disagree,Strongly disagree,Neither disagree nor agree,Disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,No,,,,,,,,,No preference,Dislike,No preference,Neither like nor dislike,,,,,,,,,,,3,3,2,2,6,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",3,3,2,2,1,You are entitled to be treated fair by everyone. People who believe that everyone should bow down to them because of their wealth and/or status are toxic to society.,"People that are unlike you are inferior or wrong. These believes bring about xenophobic attitudes, violence, and overall make the world a worse place to live.","No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,No,No,Yes they should avoid it,,,Charity+Counterfactual,CorporateFundraiser,Emb-Instruction|Judgment-Sex|Judgment-Medicine|Body-Genital|Body-Bowel|Body-Naked|Judgment-Smoke
5/1/2021 19:10,5/1/2021 19:35,IP Address,100,1493,TRUE,5/1/2021 19:35,R_2pKN0bCclMhxKNv,anonymous,EN,Yes,5fb090f5bc045b492643352d,40,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed part time,"Less than $25,000",Bachelor's degree in college (4-year),Very liberal,Strong democrat,7,7,6,6,7,7,7,7,5,6,7,7,I prefer to have a chaperone present but only if they are female,Yes,"Sometimes, if I am seeing a doctor for a sensitive reason, I may prefer to have fewer witnesses to what we have to discuss.",Female Doctor,Yes,Male,Yes,No,Yes,No,,Somewhat agree,Strongly agree,Disagree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Disagree,No,,,,,,,,,Strongly prefer Jamie is somewhere else,Dislike,Strongly prefer the middle door,Dislike,,,,,,5,8,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; Daniel P. earns $50,000","My company earns $1,100,000; Daniel P. earns $55,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",4,5,4,7,5,there is not a problem with racism in this country. Ignoring the problem keeps us from ever overcoming it.,one person's vote is not vitally important. Government reflects the beliefs of the people who voted.,Not Sure,Not Sure,"No, it should not be allowed",Yes they should avoid it,No,Yes,Not Sure,No they should't avoid it,,,Advertising,CorporateFundraiser,Emb-Instruction|Judgment-Smoke|Body-Bowel|Judgment-Sex|Judgment-Medicine|Body-Naked|Body-Genital
5/1/2021 19:09,5/1/2021 19:36,IP Address,100,1655,TRUE,5/1/2021 19:36,R_2CPsgi9X54xhfHZ,anonymous,EN,Yes,5d9d5debf346240014428500,21,Female,"100%		English (US)",,Hispanic/Latino,,United States of America,,United States of America,United States of America,Unemployed,"$50,000-$100,000",Some college but no degree,Very liberal,Not very strong democrat,6,6,4,3,5,6,7,7,2,4,2,3,I prefer to have a chaperone present but only if they are female,No,,Female Doctor,No,,,,,,,Strongly disagree,Strongly disgaree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagaree,Strongly disagree,Strongly disagree,Yes,The person behaved in a hostile way towards you.,,"Yes, the other person thought you did not deserve your success.",,I ignored it.,,3,Somewhat like,No preference,Somewhat like,No preference,Somewhat dislike,,,,,,8,8,5,3,3,,,,,,,,,,,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000 ","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000",1,1,1,1,1,,,,,,,,,,,,,,,,,,Children are sexual beings ,Humans are inherently evil ,"Yes, it should be prohibited","No, it should not be allowed","No, it should not be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Advertising,CharitableFundraiser,Emb-Instruction|Judgment-Medicine|Judgment-Smoke|Body-Naked|Judgment-Sex|Body-Genital|Body-Bowel
5/1/2021 19:17,5/1/2021 19:37,IP Address,100,1169,TRUE,5/1/2021 19:37,R_5tDEurgo5zkkwTv,anonymous,EN,Yes,5c74e7e9c3fe130001e86cc8,32,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$25,000-$50,000",Bachelor's degree in college (4-year),Moderate,Independent,4,3,2,4,3,3,5,6,3,6,5,6,I slightly prefer no chaperone,No,,Female Doctor,Yes,Female,Yes,No,Yes,No,,Disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Disagree,Disagree,Yes,The person said he/she was envious of you.,,No,,I downplayed my success.,,2,Somewhat dislike,Prefer Jamie is somewhere else,Dislike,Prefer the middle door,Dislike,,,,,,,,,,,,,,,,2,3,2,1,4,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",4,3,2,3,2,"people are not all equal to one another (i.e., that one group is in some way superior to another group)","actions do not have consequences (i.e., actively choosing things that are knowingly bad for other people, animals, or the environment)","No, it should not be prohibited","No, it should not be allowed","No, it should not be allowed",No they shouldn’t avoid it,No,No,No,No they should't avoid it,N/A,,Advertising+Counterfactual,CorporateFundraiser,Emb-Instruction|Judgment-Smoke|Judgment-Sex|Body-Bowel|Judgment-Medicine|Body-Genital|Body-Naked
5/1/2021 19:36,5/1/2021 19:38,IP Address,100,66,TRUE,5/1/2021 19:38,R_1CEjqb2r3yQIdA0,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2021 19:14,5/1/2021 19:39,IP Address,100,1491,TRUE,5/1/2021 19:39,R_W2myEnsV0TAsGs1,anonymous,EN,Yes,5bc913d99427200001dd47f5,71,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Not Applicable/Other,"$50,000-$100,000",Master's degree,Conservative,Lean Republican,5,5,2,2,1,1,6,6,2,3,4,4,I prefer no chaperone,Yes,It seemed awkward that they were just standing there.  I felt that it must have been embarrassing for them.,Do not care,Yes,Male,Yes,No,No,No,,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagaree,Strongly disagree,Strongly disagree,Yes,The person said he/she was envious of you.,,No,,I was nice to the person.,,4,Neither like nor dislike,Strongly prefer Jamie is somewhere else,Strongly Dislike,Strongly prefer the middle door,Dislike,,,,,,,,,,,8,8,8,5,3,,,,,,,,,,,,,,,,,,,,,,,"My company earns $1,100,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,000,000; other organizer earns $10,000","My company earns $1,200,000; Daniel P. earns $60,000","My company earns $1,300,000; Daniel P. earns $65,000","My company earns $1,400,000; Daniel P. earns $70,000","My company earns $1,500,000; Daniel P. earns $75,000","My company earns $1,600,000; Daniel P. earns $80,000","My company earns $1,700,000; Daniel P. earns $85,000","My company earns $1,800,000; Daniel P. earns $90,000","My company earns $1,900,000; Daniel P. earns $95,000","My company earns $2,000,000; Daniel P. earns $100,000",5,5,6,7,3,sexual trafficking of young girls.  I don't know how people can take such advantage of young people knowing they will hurt them for years to come.,"some people are born bad.  There may be genetic defects in some people's nature, but most times the environment they come from has such a negative effect on them they do bad things
","No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,,,Charity+Counterfactual,CorporateFundraiser,Emb-Instruction|Body-Genital|Judgment-Smoke|Judgment-Sex|Body-Bowel|Judgment-Medicine|Body-Naked
5/1/2021 19:20,5/1/2021 19:39,IP Address,100,1154,TRUE,5/1/2021 19:39,R_22JlIgrtqSrVTE7,anonymous,EN,Yes,5e5e11aed2420e129dc155ce,34,Female,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed part time,I prefer not to say,Bachelor's degree in college (4-year),Liberal,Not very strong democrat,5,5,2,2,5,5,2,2,1,1,2,2, I don’t have any preference about the presence/absence of a chaperone,No,,Female Doctor,Yes,Male,Yes,No,No,No,,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither disagree nor agree,No,,,,,,,,,Somewhat prefer Jamie is present,Somewhat like,Prefer the middle door,Dislike,,,,,,7,8,5,5,5,,,,,,,,,,,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; Daniel P. earns $50,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",3,3,3,5,5,,,,,,,,,,,,,,,,,,"That one group of people are superior to another- because of skin color, religion, place of birth, etc.",Making science and common sense political and then doing the opposite.,Not Sure,Not Sure,"No, it should not be allowed",Not sure,Not Sure,Not Sure,No,Not Sure,,,Advertising,CharitableFundraiser,Emb-Instruction|Judgment-Sex|Body-Bowel|Body-Naked|Judgment-Medicine|Body-Genital|Judgment-Smoke
5/1/2021 19:29,5/1/2021 19:40,IP Address,100,643,TRUE,5/1/2021 19:40,R_Z4qqKJD1upcGsI9,anonymous,EN,Yes,607d032ff575a93bdc070711,44,Male,"100%		English (US)",,Caucasian,,United States of America,,United States of America,United States of America,Employed full time,"$50,000-$100,000",Master's degree,Very liberal,Strong democrat,6,5,3,2,5,4,6,4,5,5,6,6,I prefer no chaperone,No,,Do not care,Yes,Male,Yes,No,No,No,,Disagree,Disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Neither disagree nor agree,Disagree,Strongly disagree,No,,,,,,,,,No preference,Neither like nor dislike,No preference,Neither like nor dislike,,,,,,8,9,7,7,2,,,,,,,,,,,"My charity earns $1,100,000; other organizer earns $10,000","My charity earns $1,000,000; other organizer earns $10,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",7,7,7,8,6,,,,,,,,,,,,,,,,,,women need to stay in the home and have no choice about their sexual and reproductive lives.,the planet is to be exploited and not taken care of.,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",No they shouldn’t avoid it,No,Yes,Yes,No they should't avoid it,Nothing on my end.,,Advertising,CharitableFundraiser,Emb-Instruction|Judgment-Sex|Judgment-Medicine|Body-Bowel|Judgment-Smoke|Body-Genital|Body-Naked
5/1/2021 19:26,5/1/2021 19:40,IP Address,100,878,TRUE,5/1/2021 19:40,R_30tUZjopFMjulJu,anonymous,EN,Yes,5c586f5eee248f00016b7fe7,33,Female,"	Korean",10,Asian or Pacific Islander,,United States of America,,South Korea,South Korea,Employed full time,"$100,000-$200,000",Doctoral degree,Liberal,Lean Democrat,5,4,3,3,5,4,5,6,4,5,5,6,I prefer to have a chaperone present but only if they are female,No,,Female Doctor,Yes,Can't Remenber,No,No,I don’t recall,Yes,4,Disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Disagree,No,,,,,,,,,Somewhat prefer Jamie is somewhere else,Somewhat dislike,Somewhat prefer the middle door,Neither like nor dislike,,,,,,,,,,,5,7,7,6,5,,,,,,"My charity earns $1,000,000; Daniel P. earns $50,000","My charity earns $1,000,000; Daniel P. earns $50,000","My charity earns $1,100,000; Daniel P. earns $55,000","My charity earns $1,200,000; Daniel P. earns $60,000 ","My charity earns $1,300,000; Daniel P. earns $65,000 ","My charity earns $1,400,000; Daniel P. earns $70,000","My charity earns $1,500,000; Daniel P. earns $75,000 ","My charity earns $1,600,000; Daniel P. earns $80,000 ","My charity earns $1,700,000; Daniel P. earns $85,000","My charity earns $1,800,000; Daniel P. earns $90,000 ","My charity earns $1,900,000; Daniel P. earns $95,000 ","My charity earns $2,000,000; Daniel P. earns $100,000 ",5,5,6,6,6,,,,,,,,,,,,,,,,,,climate change is a natural outcome,there should be a dominant group,"No, it should not be prohibited","Yes, it should be allowed","Yes, it should be allowed",Not sure,No,Yes,Yes,No they should't avoid it,,,Charity+Counterfactual,CharitableFundraiser,Emb-Instruction|Judgment-Medicine|Judgment-Sex|Judgment-Smoke|Body-Genital|Body-Naked|Body-Bowel
